Tamil Nadu,Namakkal,Pallipalayam,Kumarapalayam,Sanarpalayam,11.4192000,77.7006000,Dug Well,3.93
"",,,Agraharam,,,,,
Tamil Nadu,Namakkal,Pallipalayam,Pallipalayam,Annai Sathyanagar,11.3508000,77.7639000,Dug Well,3.05
Tamil Nadu,Namakkal,Pallipalayam,Pallipalayam,Tharagadu,11.3886000,77.7647000,Dug Well,1.75
"",,,Agraharam,Mandavathur,,,,
Tamil Nadu,Namakkal,Panamarathupatti,Komarapalayam,Mallur1,11.5375000,78.1458000,Dug Well,4.65
Tamil Nadu,Namakkal,Paramathy,Kolaram,Nallurgaundanpalaya,11.2667000,77.9750000,Bore Well,3.35
"",,,,m,,,,
Tamil Nadu,Namakkal,Paramathy,Koodacherry,Irumbapalam,11.2042000,77.9917000,Dug Well,1.70
Tamil Nadu,Namakkal,Paramathy,Paramathi,Paramarthi,11.1542000,78.0208000,Bore Well,1.49
Tamil Nadu,Namakkal,Paramathy,Paramathi,Paramarthi Dw,11.1567000,78.0214000,Dug Well,2.27
Tamil Nadu,Namakkal,Puduchathiram,Musiri(Akkalampatty),Vaiyappamalai,11.3333000,78.0833000,Dug Well,3.70
Tamil Nadu,Namakkal,Puduchathiram,Navani,Lakkayampatti,11.3619000,78.1403000,Dug Well,4.83
Tamil Nadu,Namakkal,Puduchathiram,Sendamangalam,Senthamangalam,11.3028000,78.2333000,Dug Well,5.60
Tamil Nadu,Namakkal,Rasipuram,Kakkaveri,Rasipuram1,11.4583000,78.2250000,Dug Well,5.65
Tamil Nadu,Namakkal,Sendamangalam,Kalappanaickenpatty(T,K.Naickanpatti,11.3333000,78.2458000,Dug Well,7.80
"",,,huthikulam),,,,,
Tamil Nadu,Namakkal,Thiruchengodu,Chittalandur,Chittalandur Dw,11.3150000,77.9242000,Dug Well,4.00
Tamil Nadu,Namakkal,Thiruchengodu,Kadachanallur,Ainthu Panai,11.3633000,77.8089000,Dug Well,2.15
Tamil Nadu,Namakkal,Thiruchengodu,Kailamsampalayam(Tir,Thiruchengodu,11.3833000,77.9083000,Dug Well,3.80
"",,,uchengode,,,,,
Tamil Nadu,Namakkal,Thiruchengodu,Molasi,Nallur1,11.2667000,77.8667000,Dug Well,2.68
Tamil Nadu,Namakkal,Thiruchengodu,Patlur(Chikkanaickenpa,Patlur,11.2753000,77.8081000,Dug Well,2.10
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Namakkal,Vennandur,Athanur Ayeepalayam,Mohanur1,11.5125000,78.1417000,Dug Well,1.33
Tamil Nadu,Namakkal,Vennandur,Pillanallur,Gurusamipalayam,11.4342000,78.1344000,Dug Well,2.70
Tamil Nadu,Namakkal,Vennandur,Vennandur,Veenandur,11.5147000,78.0917000,Dug Well,5.00
Tamil Nadu,Namakkal,Vennandur,Vennandur,Vennandur,11.5125000,78.0958000,Dug Well,4.53
Tamil Nadu,Perambalur,Alathur,Chettikulam,Chettikulam Dw,11.1347000,78.7750000,Dug Well,3.95
Tamil Nadu,Perambalur,Alathur,Nakkasalem,Nakkaselam,11.1611000,78.7222000,Dug Well,3.95
Tamil Nadu,Perambalur,Perambalur,Ammapalayam,Ammapalayam,11.2153000,78.7472000,Dug Well,4.65
Tamil Nadu,Perambalur,Perambalur,Keelakarai,Essani Dw,11.2714000,78.8461000,Dug Well,6.00
Tamil Nadu,Perambalur,Perambalur,Kurumbalur(S),Kurumbalur,11.2347000,78.8014000,Dug Well,2.30
Tamil Nadu,Perambalur,Perambalur,Perali(N),Chitali Dw,11.2406000,78.9681000,Dug Well,9.10
Tamil Nadu,Perambalur,Perambalur,Perambalur(S),Perambalur2,11.2333000,78.8750000,Dug Well,3.34
Tamil Nadu,Perambalur,Perambalur,Sengunam,Ranjankudi,11.2583000,78.9417000,Bore Well,3.17
Tamil Nadu,Perambalur,Perambalur,Sirukanpur(W),Therkumathevi,11.1586000,78.9356000,Dug Well,1.38
Tamil Nadu,Perambalur,Perambalur,Siruvachur,Vijayagopalapuram,11.1969000,78.8461000,Dug Well,2.42
"",,,,Dw,,,,
Tamil Nadu,Perambalur,Veppanthattai,Malayalapatti,Annukkur,11.3369000,78.6853000,Bore Well,2.42
Tamil Nadu,Perambalur,Veppanthattai,Thevaiyur(S),Mangalamedu Dw,11.3475000,78.9489000,Dug Well,9.00
Tamil Nadu,Perambalur,Veppanthattai,Thondapadi,Palaiyur,11.3456000,78.8317000,Dug Well,3.35
Tamil Nadu,Perambalur,Veppanthattai,Vallikandapuram,Valikandapuram,11.3083000,78.9167000,Dug Well,6.23
Tamil Nadu,Perambalur,Veppur,Kunnam,Kunnam,11.2306000,79.0250000,Dug Well,3.32
Tamil Nadu,Perambalur,Veppur,Paravai(W),Kallampudur,11.2686000,79.0311000,Dug Well,1.04
Tamil Nadu,Perambalur,Veppur,Varagur,Idiyankurichi,11.2658000,79.0275000,Dug Well,2.18
Tamil Nadu,Pudukkottai,Annavasal,Annavasal,Annavasal,10.4525000,78.7028000,Dug Well,4.80
Tamil Nadu,Pudukkottai,Annavasal,Annavasal,Annavasal Pz,10.4500000,78.7028000,Bore Well,5.50
Tamil Nadu,Pudukkottai,Annavasal,Kudumiyanmalai,Kudimianmalai1,10.4125000,78.6667000,Dug Well,4.10
Tamil Nadu,Pudukkottai,Aranthangi,Aranthangi,Arantangi,10.1667000,78.9958000,Dug Well,2.60
Tamil Nadu,Pudukkottai,Aranthangi,Chidambaraviduthi,Erachi,10.2306000,78.9678000,Dug Well,4.55
Tamil Nadu,Pudukkottai,Arimalam,Poovarasakudi,Valathirakkotai,10.3333000,78.8625000,Dug Well,5.10
Tamil Nadu,Pudukkottai,Avudaiyarkoil,Seiyanam,Mimisal1,9.9333300,79.1417000,Dug Well,3.10
Tamil Nadu,Pudukkottai,Gandarvakottai,Kovilur,Gandharvakottai1,10.5736000,79.0167000,Dug Well,1.80
Tamil Nadu,Pudukkottai,Gandarvakottai,Mattangal,Pudupatti[East],10.5500000,79.0500000,Dug Well,6.00
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Pudukkottai,Karambakkudi,Sammattividuthi,Sammattividuthi,10.4303000,78.9786000,Dug Well,1.50
Tamil Nadu,Pudukkottai,Kunnandarkoil,Keeranur,Keerannur,10.5722000,78.7917000,Dug Well,3.30
Tamil Nadu,Pudukkottai,Kunnandarkoil,Udaiyalipatti,Kunnandarkoil,10.5833000,78.8917000,Bore Well,6.40
Tamil Nadu,Pudukkottai,Manamelkudi,Alakanvayal,Kattumavadi New,10.1333000,79.2247000,Dug Well,1.40
Tamil Nadu,Pudukkottai,Manamelkudi,Manamelkudi,Manamelkudi1,10.0389000,79.2333000,Dug Well,3.50
Tamil Nadu,Pudukkottai,Ponnamaravathi,Sathanur,Vayapuri,10.3469000,78.6172000,Dug Well,4.50
Tamil Nadu,Pudukkottai,Pudukkottai,Aathanakottai,Adanakottai,10.5306000,78.9667000,Dug Well,5.60
Tamil Nadu,Pudukkottai,Pudukkottai,Kavinadu West,Pudukottai1,10.3792000,78.8000000,Dug Well,4.65
Tamil Nadu,Pudukkottai,Pudukkottai,Perunkondanviduthi,Mandangudi,10.4778000,78.9167000,Dug Well,8.70
Tamil Nadu,Pudukkottai,Pudukkottai,Pudukkottai -,Pudukkottai,10.3861000,78.8042000,Bore Well,5.40
"",,,North(Pudukkottai -,,,,,
"",,,South),,,,,
Tamil Nadu,Pudukkottai,Thirumayam,Melappanaiyur,Panaiyapatti,10.3125000,78.6833000,Bore Well,5.80
Tamil Nadu,Pudukkottai,Thirumayam,Thirumayam,Thirumayam2,10.2458000,78.7500000,Dug Well,2.20
Tamil Nadu,Pudukkottai,Thirumayam,Virachilai I Bit,Viracchilai,10.2978000,78.7031000,Dug Well,3.50
Tamil Nadu,Pudukkottai,Thiruvarankulam,Alangudi,Alangudi New,10.3586000,78.9833000,Dug Well,6.50
Tamil Nadu,Pudukkottai,Viralimalai,Palandanpatti,Thondaimanallur,10.6083000,78.7750000,Bore Well,5.10
Tamil Nadu,Pudukkottai,Viralimalai,Viralimalai,Viralimalai2,10.6083000,78.5500000,Dug Well,4.20
Tamil Nadu,Ramanathapuram,Kadaladi,Appanur Punavasal,Sikkal,9.2416700,78.5125000,Dug Well,5.15
Tamil Nadu,Ramanathapuram,Kadaladi,Erwadi,Ervadi,9.2166700,78.7167000,Dug Well,3.60
Tamil Nadu,Ramanathapuram,Kadaladi,Sayalkudi,Sayalkudi,9.1750000,78.4500000,Dug Well,4.00
Tamil Nadu,Ramanathapuram,Kamuthi,Kamuthi,Kamudhi1,9.4083300,78.3750000,Dug Well,12.00
Tamil Nadu,Ramanathapuram,Kamuthi,Thavasikurichi,Parthibanur,9.4000000,78.3944000,Dug Well,3.30
Tamil Nadu,Ramanathapuram,Mandapam,Mandapam,Mandapam,9.2833300,79.1667000,Dug Well,3.30
Tamil Nadu,Ramanathapuram,Mandapam,Pirappanvalasai,Uchipulli,9.3055600,79.0167000,Dug Well,2.10
Tamil Nadu,Ramanathapuram,Mandapam,Puthumadam,Thangachimadam,9.2841700,79.0014000,Dug Well,4.10
Tamil Nadu,Ramanathapuram,Mudukulathur,Keelathooval,Udaikulam,9.4416700,78.5611000,Dug Well,4.65
Tamil Nadu,Ramanathapuram,Mudukulathur,Sellur,Bogalur,9.4583300,78.6083000,Dug Well,6.45
Tamil Nadu,Ramanathapuram,Nainarkoil,Vaniyavallam,Vaniya Vallam,9.5458300,78.6950000,Dug Well,7.55
"",,,,(Nainarkoil},,,,
Tamil Nadu,Ramanathapuram,R.S.Mangalam,Rajasingamangalam,R.S.Mangalam,9.6388900,78.8500000,Dug Well,1.20
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Ramanathapuram,R.S.Mangalam,Solandur,Solandur,9.5916700,78.8667000,Dug Well,1.80
Tamil Nadu,Ramanathapuram,Ramanathapuram,Landai,Ramanathapuram2,9.3666700,78.7833000,Dug Well,4.20
Tamil Nadu,Ramanathapuram,Ramanathapuram,Soorankottai,Ramanad Dw,9.3688900,78.8364000,Dug Well,1.50
Tamil Nadu,Ramanathapuram,Rameswaram,Pamban,Rameswaram,9.2833300,79.2750000,Dug Well,2.00
Tamil Nadu,Ramanathapuram,Rameswaram,Rameswaram,Mukundarayar,9.2008300,79.3794000,Dug Well,3.80
"",,,,Chatram(Dhanushko,,,,
"",,,,di),,,,
Tamil Nadu,Ramanathapuram,Thiruppullani,Keelakarai,Kilkkarai,9.2333300,78.7833000,Dug Well,7.00
Tamil Nadu,Ramanathapuram,Thiruppullani,Perungulam,Perungulam,9.3333300,78.9528000,Dug Well,2.80
Tamil Nadu,Ramanathapuram,Thiruppullani,Thiru,U.Kosamangai,9.3083300,78.7444000,Dug Well,2.35
"",,,Uthirakosamangai,,,,,
Tamil Nadu,Ramanathapuram,Tiruvadanai,Karungalakkudi,Thondi,9.7666700,79.0167000,Dug Well,2.55
Tamil Nadu,Ramanathapuram,Tiruvadanai,Karungalakkudi,Tirupulani,9.7666700,79.0167000,Dug Well,2.60
Tamil Nadu,Ramanathapuram,Tiruvadanai,Tiruvadanai,Tiruvadanai1,9.7833300,78.9208000,Dug Well,3.10
Tamil Nadu,Ranipet,Arakonam,Thanigaipolur,Echipudur,13.1250000,79.6361000,Bore Well,3.30
Tamil Nadu,Ranipet,Arcot,Vellur,Mecheri,12.8111000,79.3972000,Dug Well,6.45
Tamil Nadu,Ranipet,Kaveripakkam,Banavaram,Banavaram1,13.0222000,79.4750000,Dug Well,4.20
Tamil Nadu,Ranipet,Sholinghur,Kondapalayam,Sholingar1,13.1000000,79.4333000,Dug Well,1.56
Tamil Nadu,Ranipet,Sholinghur,Sholinghur,Ponnai,13.1111000,79.4264000,Bore Well,2.73
Tamil Nadu,Ranipet,Thimiri,Kalavai,Kalavai,12.7667000,79.4125000,Dug Well,5.10
Tamil Nadu,Ranipet,Wallajah,Lalapettai,Lalpet,12.9917000,79.3083000,Dug Well,5.05
Tamil Nadu,Ranipet,Wallajah,Narasingapuram,Avarakarai,12.9625000,79.2875000,Bore Well,1.43
Tamil Nadu,Ranipet,Wallajah,Ranipet,Ranipet1,12.9292000,79.3417000,Dug Well,2.50
Tamil Nadu,Ranipet,Wallajah,Visharam,Arakkonam,12.9058000,79.2819000,Dug Well,4.10
Tamil Nadu,Ranipet,Wallajah,Visharam,Arakkonam Pz,12.9058000,79.2819000,Bore Well,2.20
Tamil Nadu,Salem,Attur,Attur(Mullaivadi),Attur Fire St.,11.6000000,78.6083000,Dug Well,6.70
Tamil Nadu,Salem,Attur,Kirippatti,Karipatti Dw,11.5417000,78.4917000,Dug Well,6.25
Tamil Nadu,Salem,Attur,Tandavarayapuram,Thandavarayapuram,11.5903000,78.5558000,Dug Well,7.30
"",,,,Dw,,,,
Tamil Nadu,Salem,Ayothiyapattinam,Ayodhyapattianam,Ayodhyapattinam,11.6697000,78.2389000,Dug Well,2.60
Tamil Nadu,Salem,Ayothiyapattinam,Kattuveppilaipatti,Seshanchavadi,11.6553000,78.3383000,Dug Well,3.05
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Salem,Edapadi,Chinnamanali,Idapadi New,11.5839000,77.8500000,Dug Well,2.00
Tamil Nadu,Salem,Gangavalli,Gangavalli,Gangavalli,11.4958000,78.6500000,Dug Well,4.35
Tamil Nadu,Salem,Gangavalli,Koneripatti,Tammampatti Dw,11.4358000,78.5042000,Dug Well,2.00
Tamil Nadu,Salem,Gangavalli,Kudumalai,Gudamali Dw,11.4603000,78.5875000,Dug Well,6.20
Tamil Nadu,Salem,Gangavalli,Nagiyampatti,P.Goundanpalyam,11.4667000,78.4825000,Dug Well,3.85
Tamil Nadu,Salem,Kadayampatti,Divattippatti,Tivettipatti,11.8667000,78.0875000,Dug Well,4.75
Tamil Nadu,Salem,Kolathur,Mettur,Masilapalayam Dw,11.8089000,77.7889000,Dug Well,13.70
Tamil Nadu,Salem,Konganapuram,Erumaipatti,Konganapuram,11.5667000,77.9000000,Bore Well,3.10
Tamil Nadu,Salem,Konganapuram,Konganapuram,Konganapuram Dw,11.5706000,77.8989000,Dug Well,3.85
Tamil Nadu,Salem,Konganapuram,Kurumbapatti,Karumbapatti,11.5822000,77.8611000,Dug Well,1.90
Tamil Nadu,Salem,Nangavalli,Pottaneri,Muttur,11.8075000,77.8297000,Dug Well,5.35
"",,,Nallakavundanpatti,(Karumalikoodal)Dw,,,,
Tamil Nadu,Salem,Panamarathupatti,Jerugumalai,Panamarathupatti2,11.5903000,78.1931000,Dug Well,8.25
Tamil Nadu,Salem,Panamarathupatti,Nilavarapatti,Dhasanaickanpatty,11.6094000,78.1453000,Dug Well,4.40
"",,,,Dw,,,,
Tamil Nadu,Salem,Peddanayakkanpalay,Peddanayakkanpalaya,P.N.Palayam Dw,11.6456000,78.5144000,Dug Well,5.13
"",,am,m(Thurumalainamasa,,,,,
"",,,mudram),,,,,
Tamil Nadu,Salem,Salem,Salem,Ponnammapet Dw,11.6642000,78.1772000,Dug Well,1.95
"",,,Town(Ammapettai),,,,,
Tamil Nadu,Salem,Salem,Salem,Salem Bankhouse,11.6667000,78.1583000,Dug Well,6.40
"",,,Town(Ammapettai),,,,,
Tamil Nadu,Salem,Salem,Salem,Salem Surviellance,11.6594000,78.1664000,Dug Well,3.50
"",,,Town(Ammapettai),,,,,
Tamil Nadu,Salem,Salem,Suramangalam(Alagap,S.K.Garden,11.6392000,78.1250000,Dug Well,5.15
"",,,uram),Nathimedi,,,,
Tamil Nadu,Salem,Salem,Suramangalam(Alagap,Sivadapuram Dw,11.6472000,78.1092000,Dug Well,1.00
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Salem,Salem,Vedakuttampatti,Vedukathampatty,11.6528000,78.0819000,Dug Well,3.60
"",,,,Dw,,,,
Tamil Nadu,Salem,Sankari,Sankagiri,Sankagiri,11.4775000,77.8753000,Dug Well,2.78
"",,,,(V.N.Palayam),,,,
Tamil Nadu,Salem,Thalaivasal,Kattukottai,Kattukottai Dw,11.6028000,78.6694000,Dug Well,4.00
Tamil Nadu,Salem,Thalaivasal,Puttur,Puthur Dw,11.6264000,78.7833000,Dug Well,9.10
Tamil Nadu,Salem,Thalaivasal,Thalaivasal,Thalaivasal1,11.5833000,78.7583000,Dug Well,4.05
Tamil Nadu,Salem,Thalaivasal,Veppampundi,Veppampoondi,11.5344000,78.7558000,Dug Well,2.97
Tamil Nadu,Salem,Thalaivasal,Viraganur,Veraganur,11.4750000,78.7375000,Bore Well,7.37
Tamil Nadu,Salem,Veerapandy,Akkaraipalayam,Akkaraikadu,11.5667000,78.0842000,Dug Well,6.70
Tamil Nadu,Salem,Veerapandy,Attayampatti,Mamudi,11.5325000,78.0517000,Dug Well,3.95
Tamil Nadu,Salem,Veerapandy,Attayampatti,Papparapatti (S),11.5256000,78.0500000,Dug Well,6.85
Tamil Nadu,Salem,Veerapandy,Chennagiri,Attayampatti Ghss,11.5253000,78.0750000,Dug Well,8.00
Tamil Nadu,Salem,Veerapandy,Chennagiri,Attayampatti,11.5253000,78.0750000,Dug Well,1.80
"",,,,S.Puram,,,,
Tamil Nadu,Salem,Veerapandy,Neikkarapatti,Naikarapatty Dw,11.6219000,78.1061000,Dug Well,2.90
Tamil Nadu,Salem,Veerapandy,Neikkarapatti,Pulaveri,11.6083000,78.1083000,Dug Well,5.15
Tamil Nadu,Salem,Veerapandy,Palampatti,Palampatti,11.5694000,78.0722000,Dug Well,8.65
Tamil Nadu,Salem,Veerapandy,Palampatti,Veerapandi Dw,11.5736000,78.0728000,Dug Well,6.57
Tamil Nadu,Salem,Veerapandy,Pulaveri Agraharam,Pincheyai Kodu,11.5917000,78.1114000,Dug Well,11.68
Tamil Nadu,Salem,Veerapandy,Vaniyambadi,Sevantampatti,11.5583000,78.0917000,Dug Well,3.70
Tamil Nadu,Salem,Yercaud,Yercaud,Yercaud,11.7833000,78.2111000,Dug Well,2.53
Tamil Nadu,Sivagangai,Kalaiyarkoil,Somanathamangalam,Kalayarkoil,9.8416700,78.6222000,Dug Well,4.80
Tamil Nadu,Sivagangai,Kallal,Kallal,Kallal1,9.9833300,78.6667000,Dug Well,3.30
Tamil Nadu,Sivagangai,Kallal,Kilappoongudi,Devakottai1,9.9500000,78.6667000,Dug Well,4.00
Tamil Nadu,Sivagangai,Manamadurai,Manamadurai,Manamadurai2,9.6875000,78.4528000,Dug Well,4.20
Tamil Nadu,Sivagangai,R.S.Mangalam,Thiruvegampathu,Thiruvegamputhur,9.8333300,78.7833000,Dug Well,3.30
Tamil Nadu,Sivagangai,Sakkottai,Kanadukattan,Chettinadu,10.1625000,78.7792000,Dug Well,3.00
Tamil Nadu,Sivagangai,Sakkottai,Karaikkudi,Nattarasankottai,10.0800000,78.7800000,Dug Well,1.10
Tamil Nadu,Sivagangai,Singampunari,Singampunari North,Singapuneri,10.1842000,78.4236000,Dug Well,4.50
Tamil Nadu,Sivagangai,Sivaganga,Kilapoongudi,Sivaganga1,9.9541700,78.4861000,Dug Well,4.60
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Sivagangai,Sivaganga,Sivaganga,Muthupettai,9.8569400,78.4833000,Bore Well,4.10
Tamil Nadu,Sivagangai,Thirupathur,Kandavarayanpatti,Kappalur (T),10.1417000,78.6083000,Dug Well,1.70
Tamil Nadu,Sivagangai,Thirupathur,Thiruppathur,Thirupattur,10.1083000,78.6000000,Dug Well,1.90
Tamil Nadu,Tenkasi,Kadayam,Anainthaperumalnada,Alwarkurichi,8.7916700,77.4333000,Dug Well,2.54
"",,,noor,,,,,
Tamil Nadu,Tenkasi,Kadayanallur,Kadayanallur(Krishnap,Kadayanallur1,9.0833300,77.3500000,Dug Well,4.38
"",,,uram),,,,,
Tamil Nadu,Tenkasi,Keezhapavur,Alangulam,Alangulam1,8.8625000,77.5056000,Dug Well,15.58
Tamil Nadu,Tenkasi,Melneelithanallur,Keelaneelithanallur,P.Chatram,9.1183300,77.6125000,Dug Well,8.32
Tamil Nadu,Tenkasi,Sankarankoil,Chandirangondan,Sankarankoil1,9.2083300,77.5583000,Bore Well,4.29
Tamil Nadu,Tenkasi,Sankarankoil,Chandirangondan,Sankarankoil2,9.2083300,77.5583000,Dug Well,2.85
Tamil Nadu,Tenkasi,Shenkottah,Sengottai Keelur,Sencottai,8.9722200,77.2528000,Dug Well,4.23
Tamil Nadu,Tenkasi,Tenkasi,Kallurani,R.Pattinam,8.9255600,77.3542000,Dug Well,1.85
Tamil Nadu,Tenkasi,Tenkasi,Thippanampatti,Thiraviyarnagar,8.8769400,77.3458000,Dug Well,1.44
Tamil Nadu,Tenkasi,Vasudevanallur,Sivagiri - Part-1,Sivagiri,9.3402800,77.4278000,Dug Well,3.20
Tamil Nadu,Tenkasi,Vasudevanallur,Thirumalainayakan,Chintamani,9.1666700,77.4000000,Dug Well,0.94
"",,,Pudukkudi,,,,,
Tamil Nadu,Tenkasi,Vasudevanallur,Vasudevanallur,Vasudevanallur2,9.2416700,77.4083000,Dug Well,4.36
Tamil Nadu,Thanjavur,Budalur,Pachur(Chellappanpett,T Budalur,10.7667000,78.9972000,Dug Well,3.17
"",,,ai),,,,,
Tamil Nadu,Thanjavur,Budalur,Pudukkudi,Thiruvilapatti,10.7339000,78.8711000,Dug Well,2.83
"",,,Vadapathi(Pudukkudi,,,,,
"",,,Thenpathi),,,,,
Tamil Nadu,Thanjavur,Budalur,Pudupatti,Sanarpatti1,10.7167000,78.9622000,Dug Well,5.14
Tamil Nadu,Thanjavur,Budalur,Thirukkattupalli,Puduchataram,10.8542000,78.9517000,Dug Well,2.29
Tamil Nadu,Thanjavur,Kumbakonam,Pandaravadai,Kumbakonam1,10.9750000,79.3917000,Dug Well,5.32
"",,,Perumandi,,,,,
Tamil Nadu,Thanjavur,Madukkur,Aavikkottai,Aavikottai,10.5475000,79.4258000,Dug Well,4.81
Tamil Nadu,Thanjavur,Orathanadu,Eachankottai,Icchankottai1,10.6500000,79.1778000,Dug Well,2.63
Tamil Nadu,Thanjavur,Papanasam,Papanasam(Thirupallat,Papanasam,10.9250000,79.2750000,Dug Well,1.36
"",,,hurai),,,,,
Tamil Nadu,Thanjavur,Papanasam,Perumakkanallur,Pulavamatham,10.8542000,79.2103000,Dug Well,0.33
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Thanjavur,Papanasam,Thirukkarukavur,Thirukarukuvur,10.8667000,79.2833000,Dug Well,1.31
Tamil Nadu,Thanjavur,Pattukkottai,Pattukkottai(Maharaja,Pattukottai1,10.4250000,79.3000000,Dug Well,5.41
"",,,puram Samuthiram),,,,,
Tamil Nadu,Thanjavur,Thanjavur,Madikai,Madigai,10.7150000,79.2056000,Dug Well,0.41
Tamil Nadu,Thanjavur,Thanjavur,Pillaiyarpatti,Melvastrachavdi,10.7347000,79.1042000,Dug Well,16.32
Tamil Nadu,Thanjavur,Thanjavur,Thanjavur,Thanjavur,10.7750000,79.1083000,Dug Well,4.93
Tamil Nadu,Thanjavur,Thanjavur,Vallam South,Vallam,10.7183000,79.0625000,Dug Well,4.16
Tamil Nadu,Thanjavur,Thiruvaiyaru,Vadukakkudi,Vaduvakudi,10.8781000,79.0356000,Dug Well,1.42
Tamil Nadu,Thanjavur,Thiruvidaimaruthur,Sathanur,Narsinganpettai,11.0167000,79.5056000,Dug Well,2.11
Tamil Nadu,Thanjavur,Tiruppanandal,Ukkarai,Lower Anaicut,11.1250000,79.4542000,Dug Well,2.25
Tamil Nadu,The Nilgiris,Gudalur,Cherangode1(Cherang,Cherambadi,11.5125000,76.2750000,Dug Well,3.46
"",,,ode-1Jenmam),,,,,
Tamil Nadu,The Nilgiris,Gudalur,Devala 1,Nadugani,11.4708000,76.4114000,Dug Well,8.82
Tamil Nadu,The Nilgiris,Gudalur,Gudalur 1,Gudalur,11.4997000,76.4861000,Bore Well,5.62
Tamil Nadu,The Nilgiris,Gudalur,Nelliyalam 1,Pandalur,11.4778000,76.3472000,Dug Well,3.30
Tamil Nadu,The Nilgiris,Kothagiri,Idaippalli,Wellington,11.3833000,76.8083000,Dug Well,2.24
Tamil Nadu,The Nilgiris,Kothagiri,Jackanarai,Mullur,11.3583000,76.9083000,Dug Well,3.80
Tamil Nadu,The Nilgiris,Kothagiri,Kotagiri -1,Kothagiri,11.4333000,76.8639000,Dug Well,16.54
Tamil Nadu,The Nilgiris,Udagamandalam,Udhagai - Rural,Udhagamandalam,11.3972000,76.7000000,Dug Well,1.75
Tamil Nadu,The Nilgiris,Udagamandalam,Wenlock Downs,Pykara,11.4667000,76.6125000,Dug Well,2.70
Tamil Nadu,Theni,Andipatti,Andipatti(Tp),Andipatti2,9.9958300,77.6292000,Dug Well,4.90
Tamil Nadu,Theni,Bodinayakanur,Allinagaram,Theni2,10.0278000,77.4750000,Dug Well,4.65
Tamil Nadu,Theni,Bodinayakanur,Veerapandi,Kodangipatti,9.9916700,77.4361000,Dug Well,1.25
Tamil Nadu,Theni,Bodinayakanur,Veerapandi,Veerapandi,9.9625000,77.4500000,Dug Well,5.92
Tamil Nadu,Theni,Bodinayakanur,Veerapandi,Veerapandi Pz,9.9605600,77.4467000,Bore Well,5.62
Tamil Nadu,Theni,Chinnamanur,Seelayampatti,Seelampatti Pz,9.8741700,77.3928000,Bore Well,2.99
Tamil Nadu,Theni,Cumbum,N.T.Patti-Hills,Gudalur2,9.7000000,77.3000000,Dug Well,10.60
Tamil Nadu,Theni,Cumbum,Uthamapuram,Cumbum,9.7416700,77.2847000,Dug Well,7.40
Tamil Nadu,Theni,Periyakulam,Genguvarpatti Bit - 1,Devadanapatti,10.1528000,77.6583000,Dug Well,2.05
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Theni,Periyakulam,Melmangalam Bit -- 1,Bodinaickanur Dw,10.0989000,77.5717000,Dug Well,3.14
Tamil Nadu,Theni,Periyakulam,Melmangalam Bit -- 1,Vadugapatti Dw,10.0989000,77.5717000,Dug Well,6.78
Tamil Nadu,Theni,Periyakulam,Melmangalam Bit -- 2,Myladumparai Dw,10.0989000,77.5717000,Dug Well,6.00
Tamil Nadu,Theni,Periyakulam,Periyakulam,Periyakulam,10.1208000,77.5500000,Dug Well,6.04
Tamil Nadu,Theni,Theni,Vallalnathi,Gandamanur,9.9183300,77.5217000,Dug Well,3.90
Tamil Nadu,Theni,Uthamapalayam,Uthamapalayam-North,Uttamapalayam,9.8083300,77.3333000,Dug Well,1.03
